Metric,Value
Total_Images,1483
Top-1_Accuracy,0.7087
Top-5_Accuracy,0.7539
Macro_Precision,0.9317
Macro_Recall,0.7089
Total_Time_Seconds,159.64
Avg_Time_Per_Query_ms,107.65

file_name,true_id,pred_top1_id,top_5_ids,is_top1_correct,is_top5_correct
1__M_Right_middle_finger_Obl.BMP,1,200,"200, 139, 279, 283, 176",False,False
1__M_Right_middle_finger_Zcut.BMP,1,1,"1, 164, 119, 281, 216",True,True
1__M_Right_ring_finger_CR.BMP,1,1,"1, 27, 285, 250, 75",True,True
1__M_Right_ring_finger_Obl.BMP,1,245,"245, 46, 120, 104, 116",False,False
1__M_Right_ring_finger_Zcut.BMP,1,1,"1, 250, 285, 75, 131",True,True
1__M_Right_thumb_finger_CR.BMP,1,1,"1, 296, 206, 111, 188",True,True
1__M_Right_thumb_finger_Obl.BMP,1,114,"114, 188, 90, 225, 98",False,False
1__M_Right_thumb_finger_Zcut.BMP,1,1,"1, 296, 111, 206, 68",True,True
20__M_Left_index_finger_CR.BMP,20,297,"297, 90, 273, 160, 208",False,False
20__M_Left_index_finger_Obl.BMP,20,280,"280, 106, 78, 258, 257",False,False
20__M_Left_index_finger_Zcut.BMP,20,20,"20, 293, 209, 178, 77",True,True
20__M_Left_little_finger_CR.BMP,20,20,"20, 115, 263, 9, 38",True,True
20__M_Left_little_finger_Obl.BMP,20,20,"20, 115, 179, 263, 9",True,True
20__M_Left_little_finger_Zcut.BMP,20,20,"20, 137, 233, 9, 38",True,True
20__M_Left_middle_finger_CR.BMP,20,20,"20, 62, 194, 84, 181",True,True
20__M_Left_middle_finger_Obl.BMP,20,20,"20, 194, 181, 62, 295",True,True
20__M_Left_middle_finger_Zcut.BMP,20,20,"20, 194, 62, 181, 295",True,True
20__M_Left_ring_finger_CR.BMP,20,20,"20, 178, 236, 166, 229",True,True
20__M_Left_ring_finger_Obl.BMP,20,20,"20, 282, 227, 155, 166",True,True
20__M_Left_ring_finger_Zcut.BMP,20,20,"20, 178, 236, 229, 96",True,True
20__M_Left_thumb_finger_CR.BMP,20,20,"20, 135, 2, 33, 260",True,True
20__M_Left_thumb_finger_Obl.BMP,20,20,"20, 21, 38, 281, 245",True,True
20__M_Left_thumb_finger_Zcut.BMP,20,20,"20, 135, 2, 260, 33",True,True
20__M_Right_index_finger_CR.BMP,20,85,"85, 199, 289, 299, 89",False,False
20__M_Right_index_finger_Obl.BMP,20,20,"20, 81, 78, 126, 115",True,True
20__M_Right_index_finger_Zcut.BMP,20,199,"199, 38, 93, 208, 85",False,False
20__M_Right_little_finger_CR.BMP,20,20,"20, 115, 242, 141, 141",True,True
20__M_Right_little_finger_Obl.BMP,20,20,"20, 242, 115, 141, 209",True,True
20__M_Right_little_finger_Zcut.BMP,20,20,"20, 242, 115, 141, 141",True,True
20__M_Right_middle_finger_CR.BMP,20,20,"20, 238, 57, 52, 89",True,True
20__M_Right_middle_finger_Obl.BMP,20,99,"99, 6, 181, 84, 276",False,False
20__M_Right_middle_finger_Zcut.BMP,20,20,"20, 238, 57, 52, 247",True,True
20__M_Right_ring_finger_CR.BMP,20,20,"20, 265, 32, 80, 95",True,True
20__M_Right_ring_finger_Obl.BMP,20,20,"20, 265, 32, 95, 80",True,True
20__M_Right_ring_finger_Zcut.BMP,20,20,"20, 265, 32, 95, 80",True,True
20__M_Right_thumb_finger_CR.BMP,20,119,"119, 22, 172, 276, 157",False,False
20__M_Right_thumb_finger_Obl.BMP,20,37,"37, 177, 271, 119, 82",False,False
20__M_Right_thumb_finger_Zcut.BMP,20,37,"37, 177, 271, 82, 292",False,False
21__M_Left_index_finger_CR.BMP,21,21,"21, 49, 28, 32, 128",True,True
21__M_Left_index_finger_Obl.BMP,21,21,"21, 36, 49, 181, 28",True,True
21__M_Left_index_finger_Zcut.BMP,21,21,"21, 28, 36, 34, 49",True,True
21__M_Left_little_finger_CR.BMP,21,21,"21, 73, 244, 284, 21",True,True
21__M_Left_little_finger_Obl.BMP,21,21,"21, 73, 284, 244, 155",True,True
21__M_Left_little_finger_Zcut.BMP,21,21,"21, 21, 73, 21, 284",True,True
21__M_Left_middle_finger_CR.BMP,21,229,"229, 170, 271, 150, 273",False,False
21__M_Left_middle_finger_Obl.BMP,21,178,"178, 128, 36, 258, 3",False,False
21__M_Left_middle_finger_Zcut.BMP,21,21,"21, 21, 236, 73, 186",True,True
21__M_Left_ring_finger_CR.BMP,21,21,"21, 21, 21, 284, 73",True,True
21__M_Left_ring_finger_Obl.BMP,21,2,"2, 21, 152, 38, 229",False,True
21__M_Left_ring_finger_Zcut.BMP,21,21,"21, 21, 21, 73, 229",True,True
21__M_Left_thumb_finger_CR.BMP,21,21,"21, 3, 141, 229, 258",True,True
21__M_Left_thumb_finger_Obl.BMP,21,21,"21, 232, 296, 236, 3",True,True
21__M_Left_thumb_finger_Zcut.BMP,21,21,"21, 229, 178, 141, 39",True,True
21__M_Right_index_finger_CR.BMP,21,21,"21, 190, 290, 23, 22",True,True
21__M_Right_index_finger_Obl.BMP,21,191,"191, 6, 206, 239, 140",False,False
21__M_Right_index_finger_Zcut.BMP,21,140,"140, 79, 5, 239, 206",False,False
21__M_Right_little_finger_CR.BMP,21,21,"21, 278, 38, 34, 178",True,True
21__M_Right_little_finger_Obl.BMP,21,21,"21, 128, 38, 45, 152",True,True
21__M_Right_little_finger_Zcut.BMP,21,21,"21, 34, 278, 38, 152",True,True
21__M_Right_middle_finger_CR.BMP,21,21,"21, 272, 155, 162, 49",True,True
21__M_Right_middle_finger_Obl.BMP,21,21,"21, 251, 296, 62, 98",True,True
21__M_Right_middle_finger_Zcut.BMP,21,21,"21, 62, 272, 98, 296",True,True
21__M_Right_ring_finger_CR.BMP,21,21,"21, 296, 36, 113, 36",True,True
21__M_Right_ring_finger_Obl.BMP,21,21,"21, 281, 2, 113, 194",True,True
21__M_Right_ring_finger_Zcut.BMP,21,21,"21, 36, 36, 189, 296",True,True
21__M_Right_thumb_finger_CR.BMP,21,21,"21, 104, 146, 271, 73",True,True
21__M_Right_thumb_finger_Obl.BMP,21,54,"54, 83, 123, 282, 112",False,False
21__M_Right_thumb_finger_Zcut.BMP,21,21,"21, 104, 146, 271, 236",True,True
22__M_Left_index_finger_CR.BMP,22,22,"22, 157, 119, 292, 120",True,True
22__M_Left_index_finger_Obl.BMP,22,22,"22, 157, 119, 120, 155",True,True
22__M_Left_index_finger_Zcut.BMP,22,22,"22, 166, 120, 155, 157",True,True
22__M_Left_little_finger_CR.BMP,22,22,"22, 61, 168, 187, 7",True,True
22__M_Left_little_finger_Obl.BMP,22,22,"22, 285, 187, 7, 168",True,True
22__M_Left_little_finger_Zcut.BMP,22,22,"22, 61, 168, 187, 7",True,True
22__M_Left_middle_finger_CR.BMP,22,22,"22, 158, 22, 141, 141",True,True
22__M_Left_middle_finger_Obl.BMP,22,19,"19, 30, 255, 286, 269",False,False
22__M_Left_middle_finger_Zcut.BMP,22,22,"22, 22, 158, 141, 141",True,True
22__M_Left_ring_finger_CR.BMP,22,22,"22, 16, 208, 22, 141",True,True
22__M_Left_ring_finger_Obl.BMP,22,22,"22, 16, 208, 37, 265",True,True
22__M_Left_ring_finger_Zcut.BMP,22,22,"22, 16, 208, 141, 22",True,True
22__M_Left_thumb_finger_CR.BMP,22,22,"22, 300, 231, 244, 45",True,True
22__M_Left_thumb_finger_Obl.BMP,22,22,"22, 300, 231, 37, 79",True,True
22__M_Left_thumb_finger_Zcut.BMP,22,22,"22, 300, 231, 79, 238",True,True
22__M_Right_index_finger_CR.BMP,22,22,"22, 240, 256, 178, 146",True,True
22__M_Right_index_finger_Obl.BMP,22,22,"22, 170, 240, 128, 269",True,True
22__M_Right_index_finger_Zcut.BMP,22,22,"22, 240, 256, 178, 60",True,True
22__M_Right_little_finger_CR.BMP,22,22,"22, 22, 292, 157, 269",True,True
22__M_Right_little_finger_Obl.BMP,22,22,"22, 56, 22, 157, 155",True,True
22__M_Right_little_finger_Zcut.BMP,22,22,"22, 56, 22, 157, 45",True,True
22__M_Right_middle_finger_CR.BMP,22,30,"30, 132, 58, 11, 78",False,False
22__M_Right_middle_finger_Obl.BMP,22,22,"22, 4, 137, 258, 133",True,True
22__M_Right_middle_finger_Zcut.BMP,22,22,"22, 4, 137, 255, 133",True,True
22__M_Right_ring_finger_CR.BMP,22,1,"1, 58, 30, 78, 253",False,False
22__M_Right_ring_finger_Obl.BMP,22,22,"22, 32, 177, 199, 127",True,True
22__M_Right_ring_finger_Zcut.BMP,22,22,"22, 32, 177, 199, 298",True,True
22__M_Right_thumb_finger_CR.BMP,22,271,"271, 194, 230, 64, 282",False,False
22__M_Right_thumb_finger_Obl.BMP,22,22,"22, 281, 248, 27, 87",True,True
22__M_Right_thumb_finger_Zcut.BMP,22,22,"22, 281, 248, 281, 290",True,True
23__M_Left_index_finger_CR.BMP,23,23,"23, 23, 120, 73, 127",True,True
23__M_Left_index_finger_Obl.BMP,23,258,"258, 75, 242, 47, 176",False,False
23__M_Left_index_finger_Zcut.BMP,23,23,"23, 23, 120, 73, 101",True,True
23__M_Left_little_finger_CR.BMP,23,23,"23, 284, 135, 198, 120",True,True
23__M_Left_little_finger_Obl.BMP,23,87,"87, 250, 106, 45, 55",False,False
23__M_Left_little_finger_Zcut.BMP,23,23,"23, 284, 135, 198, 120",True,True
23__M_Left_middle_finger_CR.BMP,23,23,"23, 23, 55, 21, 232",True,True
23__M_Left_middle_finger_Obl.BMP,23,77,"77, 111, 271, 68, 162",False,False
23__M_Left_middle_finger_Zcut.BMP,23,23,"23, 73, 23, 232, 23",True,True
23__M_Left_ring_finger_CR.BMP,23,23,"23, 3, 21, 175, 288",True,True
23__M_Left_ring_finger_Obl.BMP,23,23,"23, 21, 3, 296, 288",True,True
23__M_Left_ring_finger_Zcut.BMP,23,23,"23, 251, 137, 7, 49",True,True
23__M_Left_thumb_finger_CR.BMP,23,23,"23, 116, 188, 120, 155",True,True
23__M_Left_thumb_finger_Obl.BMP,23,23,"23, 116, 155, 188, 208",True,True
23__M_Left_thumb_finger_Zcut.BMP,23,23,"23, 116, 188, 120, 155",True,True
23__M_Right_index_finger_CR.BMP,23,84,"84, 87, 113, 54, 46",False,False
23__M_Right_index_finger_Obl.BMP,23,23,"23, 75, 154, 29, 93",True,True
23__M_Right_index_finger_Zcut.BMP,23,170,"170, 177, 118, 205, 181",False,False
23__M_Right_little_finger_CR.BMP,23,151,"151, 55, 251, 3, 97",False,False
23__M_Right_little_finger_Obl.BMP,23,48,"48, 223, 224, 213, 47",False,False
23__M_Right_little_finger_Zcut.BMP,23,23,"23, 259, 92, 294, 54",True,True
23__M_Right_middle_finger_CR.BMP,23,23,"23, 231, 230, 23, 282",True,True
23__M_Right_middle_finger_Obl.BMP,23,268,"268, 211, 241, 263, 263",False,False
23__M_Right_middle_finger_Zcut.BMP,23,23,"23, 231, 23, 188, 230",True,True
23__M_Right_ring_finger_CR.BMP,23,196,"196, 43, 23, 181, 152",False,True
23__M_Right_ring_finger_Obl.BMP,23,46,"46, 94, 22, 159, 240",False,False
23__M_Right_ring_finger_Zcut.BMP,23,196,"196, 152, 23, 43, 6",False,True
23__M_Right_thumb_finger_CR.BMP,23,206,"206, 103, 24, 133, 6",False,False
23__M_Right_thumb_finger_Obl.BMP,23,231,"231, 178, 147, 127, 282",False,False
23__M_Right_thumb_finger_Zcut.BMP,23,206,"206, 103, 6, 29, 24",False,False
24__F_Left_index_finger_CR.BMP,24,24,"24, 261, 62, 174, 229",True,True
24__F_Left_index_finger_Obl.BMP,24,24,"24, 261, 62, 174, 126",True,True
24__F_Left_index_finger_Zcut.BMP,24,24,"24, 62, 261, 174, 229",True,True
24__F_Left_little_finger_CR.BMP,24,137,"137, 49, 24, 108, 218",False,True
24__F_Left_little_finger_Obl.BMP,24,137,"137, 49, 24, 108, 218",False,True
24__F_Left_little_finger_Zcut.BMP,24,24,"24, 204, 72, 137, 183",True,True
24__F_Left_middle_finger_CR.BMP,24,231,"231, 13, 196, 163, 131",False,False
24__F_Left_middle_finger_Obl.BMP,24,13,"13, 231, 36, 196, 276",False,False
24__F_Left_middle_finger_Zcut.BMP,24,24,"24, 139, 41, 141, 97",True,True
24__F_Left_ring_finger_CR.BMP,24,294,"294, 24, 2, 212, 136",False,True
24__F_Left_ring_finger_Obl.BMP,24,205,"205, 218, 95, 50, 87",False,False
24__F_Left_ring_finger_Zcut.BMP,24,72,"72, 187, 297, 287, 25",False,False
24__F_Left_thumb_finger_CR.BMP,24,98,"98, 49, 73, 251, 2",False,False
24__F_Left_thumb_finger_Obl.BMP,24,24,"24, 5, 152, 232, 5",True,True
24__F_Left_thumb_finger_Zcut.BMP,24,24,"24, 5, 232, 236, 152",True,True
24__F_Right_index_finger_CR.BMP,24,105,"105, 241, 107, 266, 12",False,False
24__F_Right_index_finger_Obl.BMP,24,24,"24, 124, 121, 182, 108",True,True
24__F_Right_index_finger_Zcut.BMP,24,24,"24, 124, 121, 108, 182",True,True
24__F_Right_little_finger_CR.BMP,24,148,"148, 136, 24, 126, 27",False,True
24__F_Right_little_finger_Obl.BMP,24,189,"189, 148, 24, 136, 157",False,True
24__F_Right_little_finger_Zcut.BMP,24,24,"24, 148, 189, 136, 24",True,True
24__F_Right_middle_finger_CR.BMP,24,24,"24, 91, 52, 87, 256",True,True
24__F_Right_middle_finger_Obl.BMP,24,291,"291, 7, 102, 99, 114",False,False
24__F_Right_middle_finger_Zcut.BMP,24,24,"24, 52, 253, 20, 93",True,True
24__F_Right_ring_finger_CR.BMP,24,24,"24, 47, 44, 184, 213",True,True
24__F_Right_ring_finger_Obl.BMP,24,256,"256, 146, 60, 170, 2",False,False
24__F_Right_ring_finger_Zcut.BMP,24,24,"24, 44, 47, 213, 184",True,True
24__F_Right_thumb_finger_CR.BMP,24,24,"24, 111, 299, 103, 232",True,True
24__F_Right_thumb_finger_Obl.BMP,24,24,"24, 299, 103, 111, 232",True,True
24__F_Right_thumb_finger_Zcut.BMP,24,24,"24, 111, 103, 299, 232",True,True
25__F_Left_index_finger_CR.BMP,25,25,"25, 237, 38, 131, 145",True,True
25__F_Left_index_finger_Obl.BMP,25,25,"25, 237, 38, 258, 297",True,True
25__F_Left_index_finger_Zcut.BMP,25,25,"25, 237, 38, 131, 297",True,True
25__F_Left_little_finger_CR.BMP,25,25,"25, 187, 287, 279, 72",True,True
25__F_Left_little_finger_Obl.BMP,25,287,"287, 187, 25, 10, 257",False,True
25__F_Left_little_finger_Zcut.BMP,25,25,"25, 187, 287, 279, 72",True,True
25__F_Left_middle_finger_CR.BMP,25,25,"25, 40, 29, 153, 295",True,True
25__F_Left_middle_finger_Obl.BMP,25,25,"25, 29, 40, 153, 295",True,True
25__F_Left_middle_finger_Zcut.BMP,25,25,"25, 29, 40, 153, 12",True,True
25__F_Left_ring_finger_CR.BMP,25,205,"205, 126, 291, 29, 13",False,False
25__F_Left_ring_finger_Obl.BMP,25,25,"25, 294, 291, 286, 91",True,True
25__F_Left_ring_finger_Zcut.BMP,25,97,"97, 46, 251, 151, 179",False,False
25__F_Left_thumb_finger_CR.BMP,25,25,"25, 196, 194, 295, 152",True,True
25__F_Left_thumb_finger_Obl.BMP,25,25,"25, 196, 194, 295, 43",True,True
25__F_Left_thumb_finger_Zcut.BMP,25,25,"25, 196, 194, 295, 51",True,True
25__F_Right_index_finger_CR.BMP,25,25,"25, 138, 97, 51, 163",True,True
25__F_Right_index_finger_Obl.BMP,25,297,"297, 25, 87, 291, 144",False,True
25__F_Right_index_finger_Zcut.BMP,25,25,"25, 97, 202, 51, 138",True,True
25__F_Right_little_finger_CR.BMP,25,25,"25, 215, 129, 168, 166",True,True
25__F_Right_little_finger_Obl.BMP,25,25,"25, 215, 129, 168, 297",True,True
25__F_Right_little_finger_Zcut.BMP,25,25,"25, 215, 129, 168, 166",True,True
25__F_Right_middle_finger_CR.BMP,25,25,"25, 168, 75, 240, 25",True,True
25__F_Right_middle_finger_Obl.BMP,25,25,"25, 152, 300, 297, 115",True,True
25__F_Right_middle_finger_Zcut.BMP,25,143,"143, 122, 74, 168, 277",False,False
25__F_Right_ring_finger_CR.BMP,25,81,"81, 201, 115, 136, 194",False,False
25__F_Right_ring_finger_Obl.BMP,25,25,"25, 131, 152, 263, 254",True,True
25__F_Right_ring_finger_Zcut.BMP,25,25,"25, 12, 263, 152, 131",True,True
25__F_Right_thumb_finger_CR.BMP,25,25,"25, 38, 211, 288, 240",True,True
25__F_Right_thumb_finger_Obl.BMP,25,25,"25, 168, 75, 272, 196",True,True
25__F_Right_thumb_finger_Zcut.BMP,25,25,"25, 211, 38, 75, 288",True,True
26__M_Left_index_finger_CR.BMP,26,244,"244, 61, 276, 263, 40",False,False
26__M_Left_index_finger_Obl.BMP,26,26,"26, 50, 151, 237, 144",True,True
26__M_Left_index_finger_Zcut.BMP,26,26,"26, 50, 151, 237, 144",True,True
26__M_Left_little_finger_CR.BMP,26,26,"26, 229, 265, 182, 273",True,True
26__M_Left_little_finger_Obl.BMP,26,26,"26, 229, 265, 182, 273",True,True
26__M_Left_little_finger_Zcut.BMP,26,26,"26, 229, 265, 273, 182",True,True
26__M_Left_middle_finger_CR.BMP,26,26,"26, 249, 241, 251, 79",True,True
26__M_Left_middle_finger_Obl.BMP,26,26,"26, 249, 151, 248, 150",True,True
26__M_Left_middle_finger_Zcut.BMP,26,26,"26, 249, 241, 151, 251",True,True
26__M_Left_ring_finger_CR.BMP,26,26,"26, 183, 193, 207, 133",True,True
26__M_Left_ring_finger_Obl.BMP,26,281,"281, 152, 170, 159, 120",False,False
26__M_Left_ring_finger_Zcut.BMP,26,26,"26, 193, 183, 207, 133",True,True
26__M_Left_thumb_finger_CR.BMP,26,26,"26, 26, 29, 232, 133",True,True
26__M_Left_thumb_finger_Obl.BMP,26,124,"124, 232, 225, 26, 267",False,True
26__M_Left_thumb_finger_Zcut.BMP,26,26,"26, 26, 29, 172, 133",True,True
26__M_Right_index_finger_CR.BMP,26,26,"26, 76, 150, 230, 183",True,True
26__M_Right_index_finger_Obl.BMP,26,50,"50, 271, 296, 230, 38",False,False
26__M_Right_index_finger_Zcut.BMP,26,26,"26, 76, 230, 150, 183",True,True
26__M_Right_little_finger_CR.BMP,26,2,"2, 33, 171, 134, 185",False,False
26__M_Right_little_finger_Obl.BMP,26,26,"26, 99, 186, 219, 75",True,True
26__M_Right_little_finger_Zcut.BMP,26,26,"26, 99, 186, 219, 75",True,True
26__M_Right_middle_finger_CR.BMP,26,26,"26, 17, 188, 183, 39",True,True
26__M_Right_middle_finger_Obl.BMP,26,26,"26, 17, 104, 146, 188",True,True
26__M_Right_middle_finger_Zcut.BMP,26,26,"26, 183, 17, 188, 39",True,True
26__M_Right_ring_finger_CR.BMP,26,267,"267, 225, 114, 124, 190",False,False
26__M_Right_ring_finger_Obl.BMP,26,26,"26, 29, 206, 133, 231",True,True
26__M_Right_ring_finger_Zcut.BMP,26,26,"26, 26, 29, 206, 172",True,True
26__M_Right_thumb_finger_CR.BMP,26,26,"26, 14, 254, 230, 216",True,True
26__M_Right_thumb_finger_Obl.BMP,26,26,"26, 14, 170, 70, 254",True,True
26__M_Right_thumb_finger_Zcut.BMP,26,26,"26, 14, 254, 298, 194",True,True
27__M_Left_index_finger_CR.BMP,27,11,"11, 176, 208, 235, 13",False,False
27__M_Left_index_finger_Obl.BMP,27,27,"27, 29, 286, 105, 190",True,True
27__M_Left_index_finger_Zcut.BMP,27,27,"27, 57, 218, 169, 225",True,True
27__M_Left_little_finger_CR.BMP,27,263,"263, 241, 211, 268, 263",False,False
27__M_Left_little_finger_Obl.BMP,27,3,"3, 243, 69, 126, 110",False,False
27__M_Left_little_finger_Zcut.BMP,27,3,"3, 243, 46, 110, 157",False,False
27__M_Left_middle_finger_CR.BMP,27,27,"27, 159, 259, 122, 46",True,True
27__M_Left_middle_finger_Obl.BMP,27,27,"27, 159, 122, 259, 46",True,True
27__M_Left_middle_finger_Zcut.BMP,27,27,"27, 159, 172, 122, 300",True,True
27__M_Left_ring_finger_CR.BMP,27,27,"27, 225, 264, 267, 69",True,True
27__M_Left_ring_finger_Obl.BMP,27,27,"27, 289, 96, 267, 225",True,True
27__M_Left_ring_finger_Zcut.BMP,27,27,"27, 264, 96, 267, 225",True,True
27__M_Left_thumb_finger_CR.BMP,27,27,"27, 185, 93, 62, 197",True,True
27__M_Left_thumb_finger_Obl.BMP,27,27,"27, 185, 93, 160, 197",True,True
27__M_Left_thumb_finger_Zcut.BMP,27,27,"27, 185, 93, 197, 160",True,True
27__M_Right_index_finger_CR.BMP,27,27,"27, 119, 19, 262, 199",True,True
27__M_Right_index_finger_Obl.BMP,27,27,"27, 1, 44, 24, 298",True,True
27__M_Right_index_finger_Zcut.BMP,27,104,"104, 283, 42, 131, 217",False,False
27__M_Right_little_finger_CR.BMP,27,27,"27, 128, 47, 253, 128",True,True
27__M_Right_little_finger_Obl.BMP,27,81,"81, 201, 220, 223, 115",False,False
27__M_Right_little_finger_Zcut.BMP,27,27,"27, 128, 47, 121, 4",True,True
27__M_Right_middle_finger_CR.BMP,27,291,"291, 88, 27, 88, 222",False,True
27__M_Right_middle_finger_Obl.BMP,27,27,"27, 99, 88, 234, 253",True,True
27__M_Right_middle_finger_Zcut.BMP,27,27,"27, 99, 88, 222, 88",True,True
27__M_Right_ring_finger_CR.BMP,27,27,"27, 219, 288, 221, 171",True,True
27__M_Right_ring_finger_Obl.BMP,27,27,"27, 288, 75, 219, 221",True,True
27__M_Right_ring_finger_Zcut.BMP,27,27,"27, 219, 288, 171, 221",True,True
27__M_Right_thumb_finger_CR.BMP,27,27,"27, 248, 281, 261, 281",True,True
27__M_Right_thumb_finger_Obl.BMP,27,243,"243, 31, 287, 107, 266",False,False
27__M_Right_thumb_finger_Zcut.BMP,27,81,"81, 3, 211, 211, 10",False,False
28__M_Left_index_finger_CR.BMP,28,28,"28, 159, 134, 124, 197",True,True
28__M_Left_index_finger_Obl.BMP,28,28,"28, 159, 134, 124, 35",True,True
28__M_Left_index_finger_Zcut.BMP,28,188,"188, 10, 218, 286, 143",False,False
28__M_Left_little_finger_CR.BMP,28,28,"28, 21, 171, 235, 36",True,True
28__M_Left_little_finger_Obl.BMP,28,28,"28, 21, 181, 171, 36",True,True
28__M_Left_little_finger_Zcut.BMP,28,28,"28, 21, 171, 235, 181",True,True
28__M_Left_middle_finger_CR.BMP,28,139,"139, 204, 194, 286, 5",False,False
28__M_Left_middle_finger_Obl.BMP,28,107,"107, 200, 113, 287, 108",False,False
28__M_Left_middle_finger_Zcut.BMP,28,28,"28, 283, 17, 286, 114",True,True
28__M_Left_ring_finger_CR.BMP,28,66,"66, 28, 238, 147, 151",False,True
28__M_Left_ring_finger_Obl.BMP,28,28,"28, 151, 178, 66, 194",True,True
28__M_Left_ring_finger_Zcut.BMP,28,28,"28, 178, 66, 194, 151",True,True
28__M_Left_thumb_finger_CR.BMP,28,88,"88, 186, 152, 262, 282",False,False
28__M_Left_thumb_finger_Obl.BMP,28,28,"28, 230, 186, 266, 38",True,True
28__M_Left_thumb_finger_Zcut.BMP,28,28,"28, 186, 266, 230, 155",True,True
28__M_Right_index_finger_CR.BMP,28,28,"28, 179, 169, 197, 213",True,True
28__M_Right_index_finger_Obl.BMP,28,188,"188, 286, 235, 128, 296",False,False
28__M_Right_index_finger_Zcut.BMP,28,28,"28, 143, 294, 169, 130",True,True
28__M_Right_little_finger_CR.BMP,28,28,"28, 285, 5, 285, 199",True,True
28__M_Right_little_finger_Obl.BMP,28,116,"116, 120, 81, 122, 20",False,False
28__M_Right_little_finger_Zcut.BMP,28,28,"28, 100, 189, 5, 241",True,True
28__M_Right_middle_finger_CR.BMP,28,46,"46, 241, 142, 126, 294",False,False
28__M_Right_middle_finger_Obl.BMP,28,28,"28, 294, 298, 208, 117",True,True
28__M_Right_middle_finger_Zcut.BMP,28,46,"46, 241, 126, 142, 294",False,False
28__M_Right_ring_finger_CR.BMP,28,147,"147, 98, 218, 205, 87",False,False
28__M_Right_ring_finger_Obl.BMP,28,28,"28, 228, 100, 107, 33",True,True
28__M_Right_ring_finger_Zcut.BMP,28,28,"28, 54, 228, 100, 10",True,True
28__M_Right_thumb_finger_CR.BMP,28,26,"26, 73, 146, 188, 104",False,False
28__M_Right_thumb_finger_Obl.BMP,28,28,"28, 195, 83, 273, 231",True,True
28__M_Right_thumb_finger_Zcut.BMP,28,28,"28, 195, 273, 83, 238",True,True
29__F_Left_index_finger_CR.BMP,29,29,"29, 25, 275, 50, 40",True,True
29__F_Left_index_finger_Obl.BMP,29,29,"29, 25, 50, 275, 295",True,True
29__F_Left_index_finger_Zcut.BMP,29,29,"29, 25, 40, 50, 70",True,True
29__F_Left_little_finger_CR.BMP,29,241,"241, 29, 52, 31, 212",False,True
29__F_Left_little_finger_Obl.BMP,29,278,"278, 103, 72, 194, 129",False,False
29__F_Left_little_finger_Zcut.BMP,29,29,"29, 103, 241, 215, 29",True,True
29__F_Left_middle_finger_CR.BMP,29,83,"83, 276, 233, 89, 191",False,False
29__F_Left_middle_finger_Obl.BMP,29,29,"29, 223, 212, 115, 201",True,True
29__F_Left_middle_finger_Zcut.BMP,29,29,"29, 76, 115, 300, 223",True,True
29__F_Left_ring_finger_CR.BMP,29,62,"62, 211, 257, 290, 290",False,False
29__F_Left_ring_finger_Obl.BMP,29,29,"29, 36, 114, 268, 284",True,True
29__F_Left_ring_finger_Zcut.BMP,29,29,"29, 196, 199, 284, 43",True,True
29__F_Left_thumb_finger_CR.BMP,29,124,"124, 232, 267, 225, 43",False,False
29__F_Left_thumb_finger_Obl.BMP,29,124,"124, 267, 232, 29, 231",False,True
29__F_Left_thumb_finger_Zcut.BMP,29,124,"124, 267, 232, 225, 114",False,False
29__F_Right_index_finger_CR.BMP,29,169,"169, 6, 208, 31, 161",False,False
29__F_Right_index_finger_Obl.BMP,29,35,"35, 258, 41, 31, 194",False,False
29__F_Right_index_finger_Zcut.BMP,29,29,"29, 250, 258, 89, 228",True,True
29__F_Right_little_finger_CR.BMP,29,29,"29, 291, 205, 62, 184",True,True
29__F_Right_little_finger_Obl.BMP,29,29,"29, 194, 291, 184, 27",True,True
29__F_Right_little_finger_Zcut.BMP,29,29,"29, 205, 62, 134, 184",True,True
29__F_Right_middle_finger_CR.BMP,29,29,"29, 23, 161, 93, 27",True,True
29__F_Right_middle_finger_Obl.BMP,29,29,"29, 286, 27, 93, 161",True,True
29__F_Right_middle_finger_Zcut.BMP,29,86,"86, 143, 195, 130, 261",False,False
29__F_Right_ring_finger_CR.BMP,29,204,"204, 58, 100, 30, 176",False,False
29__F_Right_ring_finger_Obl.BMP,29,29,"29, 212, 1, 204, 58",True,True
29__F_Right_ring_finger_Zcut.BMP,29,29,"29, 58, 1, 93, 212",True,True
29__F_Right_thumb_finger_CR.BMP,29,29,"29, 276, 164, 194, 11",True,True
29__F_Right_thumb_finger_Obl.BMP,29,29,"29, 276, 164, 194, 243",True,True
29__F_Right_thumb_finger_Zcut.BMP,29,266,"266, 29, 101, 227, 288",False,True
2__F_Left_index_finger_CR.BMP,2,2,"2, 24, 136, 117, 208",True,True
2__F_Left_index_finger_Obl.BMP,2,24,"24, 2, 57, 294, 100",False,True
2__F_Left_index_finger_Zcut.BMP,2,2,"2, 24, 136, 117, 208",True,True
2__F_Left_little_finger_CR.BMP,2,2,"2, 268, 18, 14, 256",True,True
2__F_Left_little_finger_Obl.BMP,2,2,"2, 268, 18, 14, 256",True,True
2__F_Left_little_finger_Zcut.BMP,2,72,"72, 151, 55, 276, 200",False,False
2__F_Left_middle_finger_CR.BMP,2,2,"2, 202, 219, 249, 258",True,True
2__F_Left_middle_finger_Obl.BMP,2,127,"127, 82, 187, 181, 232",False,False
